runtime,number_of_splits,number_of_backtracks,number_of_simplifications
11.12188720703125,95,86,182
50.30967688560486,320,306,627
18.439076900482178,108,94,203
14.40221381187439,85,76,162
9.183512449264526,50,34,85
12.831099033355713,66,30,97
3.538522958755493,24,13,38
9.677846193313599,63,50,114
48.987740993499756,285,285,571
4.061880350112915,28,16,45
50.6689338684082,278,228,507
17.095123291015625,117,106,224
7.812539577484131,51,48,100
15.032660484313965,89,73,163
42.57819318771362,233,227,461
1.9904110431671143,12,0,13
3.1152098178863525,27,21,49
2.08347749710083,10,6,17
49.53813028335571,284,277,562
11.568204641342163,69,29,99
6.684720754623413,49,35,85
8.346919775009155,68,63,132
8.175779581069946,64,49,114
8.154765367507935,63,56,120
6.431561708450317,58,49,108
65.08514308929443,486,470,957
12.262696266174316,51,39,91
17.398319482803345,104,84,189
29.662035942077637,152,144,297
33.734923124313354,250,243,494
9.712869644165039,69,58,128
4.427138805389404,44,40,85
20.422483444213867,117,100,218
25.808300733566284,171,154,326
6.91492223739624,57,49,107
29.053603649139404,184,178,363
26.492788314819336,240,225,466
11.17190432548523,77,74,152
11.487146854400635,72,46,119
3.1332221031188965,28,18,47
31.27816343307495,187,182,370
132.06465315818787,769,740,1510
13.143320083618164,80,73,154
34.201255083084106,244,229,474
1.3659870624542236,11,9,21
1.6261341571807861,14,8,23
8.24384593963623,67,49,117
34.71660113334656,248,237,486
11.389075994491577,99,95,195
16.49970269203186,116,115,232
41.5864737033844,332,308,641
47.67981266975403,313,289,603
14.672405242919922,103,94,198
5.591984272003174,49,30,80
16.566729307174683,112,106,219
24.81860065460205,168,131,300
1.6871967315673828,14,13,28
11.663289308547974,88,80,169
14.874548196792603,91,74,166
13.773750066757202,86,83,170
13.719730138778687,112,110,223
8.123762845993042,52,35,88
6.745784521102905,54,41,96
16.65981364250183,100,84,185
86.61342406272888,493,470,964
45.984609603881836,344,339,684
7.546352386474609,54,45,100
10.715599775314331,68,47,116
291.03137040138245,1732,1720,3453
13.451538801193237,99,90,190
18.387037754058838,124,120,245
5.503904819488525,28,7,36
24.25318169593811,151,132,284
17.630502223968506,117,111,229
131.9355592727661,928,902,1831
5.855151176452637,45,42,88
8.952349185943604,83,75,159
6.632703065872192,64,59,124
8.889302968978882,75,71,147
29.650104999542236,187,168,356
38.08500814437866,207,189,397
18.322993755340576,154,144,299
13.281399965286255,73,47,121
46.3278706073761,322,302,625
3.516493082046509,31,29,61
17.170128107070923,106,78,185
4.733427047729492,39,32,72
28.9158136844635,226,223,450
8.563808679580688,60,52,113
4.914508104324341,25,9,35
32.186824560165405,108,106,215
79.17414832115173,472,439,912
6.40153956413269,40,27,68
9.68886947631836,61,43,105
33.11148118972778,174,156,331
10.105166912078857,51,40,92
19.280672311782837,103,103,207
4.32606840133667,30,22,53
8.34491777420044,54,48,103
205.83396792411804,1153,1122,2276
14.032952308654785,100,84,185
18.6742422580719,132,126,259
2.3736841678619385,19,7,27
8.076726913452148,57,42,100
40.00737142562866,290,286,577
12.919160842895508,70,62,133
26.631885290145874,195,160,356
7.5743725299835205,48,18,67
10.149197101593018,63,57,121
8.053711175918579,52,52,105
45.98761248588562,246,236,483
14.694421291351318,97,81,179
38.19808840751648,248,238,487
2.047451972961426,17,12,30
2.8230020999908447,25,8,34
5.8421430587768555,42,28,71
7.912611246109009,52,33,86
3.3233578205108643,18,12,31
117.79053163528442,666,659,1326
5.045577526092529,41,30,72
10.470425128936768,77,68,146
7.097032308578491,58,49,108
39.06570291519165,258,256,515
10.535471200942993,77,70,148
2.797001838684082,24,18,43
11.59522294998169,100,90,191
54.900933265686035,299,276,576
7.408236026763916,74,66,141
14.372193813323975,117,103,221
6.4005396366119385,45,23,69
7.698477745056152,59,53,113
3.776676654815674,31,16,48
4.926492929458618,34,24,59
14.20107126235962,99,91,191
5.484888076782227,48,43,92
6.248431205749512,42,41,84
14.059953927993774,80,65,146
7.602372884750366,53,45,99
4.637270212173462,35,24,60
1.4870729446411133,12,3,16
5.385820150375366,43,30,74
18.63421368598938,150,137,288
47.40960240364075,351,345,697
2.3546698093414307,21,15,37
4.233002662658691,36,21,58
8.346919298171997,51,34,86
29.922220468521118,240,240,481
9.587780714035034,95,74,170
4.434144496917725,37,13,51
22.30581760406494,184,165,350
4.313077688217163,25,10,36
5.805116653442383,46,34,81
7.881570816040039,79,68,148
6.8368308544158936,48,40,89
63.290884017944336,471,459,931
26.09952688217163,151,137,289
