runtime,number_of_splits,number_of_backtracks,number_of_simplifications
10.648801803588867,71,70,142
5.336639881134033,39,38,78
1.9113576412200928,12,10,23
1.1057851314544678,5,4,10
1.1778385639190674,2,0,3
1.6940343379974365,6,5,12
1.2719039916992188,1,0,2
2.196560859680176,10,9,20
2.1925580501556396,9,8,18
2.374687671661377,7,6,14
2.219578266143799,15,14,30
11.177177906036377,88,87,176
17.86669635772705,152,151,304
3.475318431854248,18,18,37
1.5961334705352783,6,5,12
1.6721880435943604,3,2,6
14.052220344543457,86,84,171
0.9576616287231445,1,0,2
9.263581991195679,45,44,90
3.096198797225952,28,26,55
3.1462349891662598,13,12,26
1.116792917251587,4,3,8
0.9856739044189453,1,0,2
34.95064616203308,274,272,547
6.232428312301636,35,33,69
2.7469520568847656,23,23,47
0.8245851993560791,0,0,1
0.9606819152832031,0,0,1
0.8836281299591064,0,0,1
0.9084925651550293,0,0,1
50.960700273513794,302,300,603
0.8836281299591064,0,0,1
8.610582113265991,71,70,142
3.2493081092834473,13,12,26
1.4009950160980225,10,9,20
4.656309604644775,26,25,52
1.628157138824463,11,10,22
0.8926341533660889,0,0,1
11.764359951019287,82,81,164
11.756201982498169,68,67,136
7.781530380249023,51,49,101
1.7632522583007812,8,7,16
1.9373760223388672,7,6,14
41.02332282066345,321,320,642
0.8876302242279053,0,0,1
10.777894973754883,83,81,165
1.2608981132507324,4,3,8
75.44927835464478,557,555,1113
5.53216814994812,35,34,70
0.987701416015625,0,0,1
1.7581570148468018,4,3,8
0.9840693473815918,1,0,2
10.456727504730225,79,78,158
4.607198476791382,21,18,40
2.640183925628662,26,25,52
1.636112928390503,4,3,8
7.528523921966553,62,60,123
3.8086018562316895,14,12,27
4.126932859420776,20,18,39
51.41653776168823,268,266,535
0.8546066284179688,0,0,1
22.025652170181274,171,170,342
2.8880529403686523,18,16,35
7.038000822067261,56,54,111
0.9616644382476807,0,0,1
7.293182611465454,35,34,70
2.6538679599761963,17,16,34
5.021568536758423,19,18,38
0.8916330337524414,0,0,1
1.245866298675537,5,4,10
5.965221405029297,30,28,59
1.1247987747192383,2,1,4
4.31206488609314,18,16,35
8.823270320892334,65,63,129
33.73397207260132,240,238,479
1.2188661098480225,2,1,4
2.1605353355407715,14,13,28
6.487610816955566,40,38,79
1.2608954906463623,4,3,8
17.223239421844482,154,152,307
1.8303005695343018,3,2,6
0.9536769390106201,0,0,1
12.608959436416626,80,78,159
7.757511854171753,62,61,124
2.8059933185577393,21,20,42
5.728068828582764,49,48,98
1.5470993518829346,7,6,14
4.458168268203735,21,19,41
0.910646915435791,0,0,1
3.092196464538574,14,12,27
0.9216551780700684,0,0,1
14.671426057815552,114,112,227
0.9126479625701904,0,0,1
1.1938490867614746,2,1,4
7.607404470443726,70,69,140
1.3459556102752686,9,8,18
1.5530855655670166,2,1,4
0.9066445827484131,0,0,1
7.146075963973999,63,62,126
3.982830286026001,19,17,37
1.4920604228973389,9,8,18
2.475759267807007,10,9,20
2.267611503601074,9,8,18
0.9696881771087646,1,0,2
3.7526662349700928,15,13,29
2.4227209091186523,10,9,20
1.1007823944091797,3,2,6
9.164494276046753,79,78,158
10.354357242584229,75,74,150
2.726919412612915,19,18,38
0.9226746559143066,0,0,1
1.2618958950042725,0,0,1
1.229872703552246,0,0,1
2.810997486114502,16,14,31
1.3689734935760498,5,4,10
39.59513735771179,252,251,504
18.923448085784912,99,96,196
1.5210812091827393,8,7,16
1.210859775543213,8,7,16
0.9266576766967773,0,0,1
9.106470346450806,71,70,142
