runtime,number_of_splits,number_of_backtracks,number_of_simplifications
1.2048561573028564,4,2,7
1.539093017578125,5,4,10
2.310641288757324,26,25,52
1.4680426120758057,2,2,5
1.3179371356964111,7,1,9
1.3149352073669434,3,1,5
1.2378790378570557,1,1,3
1.1257994174957275,2,0,3
1.3339455127716064,4,2,7
1.0767652988433838,0,0,1
1.3709559440612793,6,6,13
1.2759060859680176,4,1,6
0.9606819152832031,0,0,1
1.1107885837554932,1,1,3
1.325939416885376,3,1,5
1.1348247528076172,2,1,4
1.2838947772979736,6,5,12
1.0277318954467773,0,0,1
1.2378981113433838,1,1,3
1.1217963695526123,3,0,4
1.1838405132293701,0,0,1
1.0807673931121826,0,0,1
2.8059935569763184,24,23,48
1.033735990524292,3,0,4
1.2278733253479004,3,0,4
1.4570355415344238,4,3,8
1.026728868484497,2,0,3
1.0997800827026367,2,0,3
1.1778368949890137,0,0,1
1.085771083831787,1,1,3
1.1928660869598389,1,0,2
1.0607540607452393,0,0,1
1.0657382011413574,0,0,1
1.6131477355957031,9,8,18
1.3930089473724365,8,7,16
0.9406676292419434,0,0,1
1.2618958950042725,4,4,9
1.267881155014038,4,2,7
1.1308033466339111,5,3,9
1.3019254207611084,3,0,4
1.0557501316070557,0,0,1
1.2198660373687744,2,2,5
1.0117180347442627,0,0,1
1.0737812519073486,0,0,1
1.1648461818695068,0,0,1
1.2689008712768555,7,4,12
1.1107895374298096,0,0,1
1.601140022277832,6,3,10
1.1608247756958008,2,1,4
0.9887208938598633,1,0,2
1.0227088928222656,1,0,2
1.2068755626678467,4,0,5
1.1978511810302734,3,1,5
1.1137914657592773,3,0,4
1.2388803958892822,2,1,4
1.0047314167022705,1,0,2
1.2949190139770508,6,1,8
1.2638981342315674,5,2,8
1.3059263229370117,3,0,4
1.1147921085357666,3,0,4
1.177837610244751,2,1,4
1.3699915409088135,3,3,7
1.1708297729492188,1,1,3
1.3179371356964111,6,5,12
1.2368791103363037,5,0,6
1.09676194190979,1,0,2
1.1328051090240479,4,1,6
1.0707602500915527,2,0,3
1.3459763526916504,5,3,9
1.072744607925415,1,1,3
1.2238695621490479,4,2,7
1.1257808208465576,2,1,4
1.2308921813964844,7,3,11
1.0227077007293701,2,2,5
1.057750940322876,1,0,2
1.4140055179595947,4,3,8
1.1067867279052734,7,1,9
1.0827701091766357,1,0,2
0.9096462726593018,0,0,1
1.077765941619873,0,0,1
